open,high,low,close,quote_volume,volume,count,taker_buy_volume,taker_buy_quote_volume,number,date,time,date2
16621.93,16644,16605.28,16633.65,1,12833E+16,6,78577E+11,216213,3,43678E+11,5,71472E+15,66,03-ene,17:00:00,2023
16633.15,16653.53,16626.8,16645.08,9,48373E+15,5,69896E+11,192540,2,90277E+11,4,83066E+15,67,03-ene,18:00:00,2023
16644.51,16657.54,16622.41,16643.37,1,12493E+16,6,76083E+11,207378,3,38492E+11,5,63221E+15,68,03-ene,19:00:00,2023
16643.77,16680.44,16640.4,16661.37,1,17496E+16,7,05306E+11,212474,3,54708E+11,5,90901E+15,69,03-ene,20:00:00,2023
16661.37,16685.73,16658.36,16664.63,7,6484E+15,4,58895E+11,160110,2,3814E+11,3,96919E+15,70,03-ene,21:00:00,2023
16664.44,16680.37,16647.71,16677.11,6,39694E+15,3,83928E+11,137105,1,93285E+11,3,22058E+15,71,03-ene,22:00:00,2023
16677.11,16695,16667.16,16675.18,8,69887E+15,5,21536E+11,167684,2,63428E+11,4,39389E+15,72,03-ene,23:00:00,2023
16675.65,16677.15,16652.66,16660.53,8,20455E+15,4,92278E+11,167247,2,45325E+11,4,08877E+15,73,04-ene,0:00:00,2023
16660.53,16737.23,16657.68,16701.97,1,58572E+16,9,49281E+11,283396,4,79799E+11,8,01472E+15,74,04-ene,1:00:00,2023
16701.63,16754.52,16701.5,16736.52,1,53616E+16,9,18269E+11,268479,4,75749E+11,7,959E+15,75,04-ene,2:00:00,2023
16736.52,16877.65,16736.39,16862.02,3,07824E+16,1,83063E+12,394599,9,27616E+11,1,55973E+16,76,04-ene,3:00:00,2023
16862.61,16910.98,16849.44,16860.5,1,71358E+16,1,01558E+12,282743,5,17311E+11,8,72865E+15,77,04-ene,4:00:00,2023
16861.05,16867.22,16840.36,16857.57,1,0225E+16,6,0679E+11,210434,2,9512E+11,4,97308E+15,78,04-ene,5:00:00,2023
16857.57,16880,16849.31,16878.18,1,06464E+16,6,31432E+11,230470,3,1408E+11,5,29571E+15,79,04-ene,6:00:00,2023
16878.87,16891.27,16850,16869.44,1,30418E+16,7,73227E+11,250564,3,86429E+11,6,51789E+15,80,04-ene,7:00:00,2023
16869.49,16919,16833.5,16864.95,1,81288E+16,1,07471E+12,311297,5,40497E+11,9,11786E+15,81,04-ene,8:00:00,2023
16864.51,16869.7,16831.13,16844.91,1,25197E+16,7,42848E+11,235318,3,68191E+11,6,20537E+15,82,04-ene,9:00:00,2023
16844.69,16848.06,16832.1,16844.92,1,02789E+16,6,1034E+11,210401,2,97361E+11,5,00799E+15,83,04-ene,10:00:00,2023
16845.3,16854.24,16834.42,16835.35,1,0178E+16,6,04162E+11,207328,2,95661E+11,4,98091E+15,84,04-ene,11:00:00,2023
16835.35,16846.95,16804.08,16812.19,1,39541E+16,8,29211E+11,248651,4,05945E+11,6,83145E+15,85,04-ene,12:00:00,2023
16812.57,16837.34,16808.55,16828.2,1,11598E+16,6,63284E+11,219504,3,31269E+11,5,57364E+15,86,04-ene,13:00:00,2023
16828.4,16863.09,16795.24,16830.12,1,96294E+16,1,16668E+12,315612,5,62445E+11,9,46295E+15,87,04-ene,14:00:00,2023
16830.12,16858.51,16765.3,16854.05,2,39618E+16,1,42513E+12,371203,7,1932E+11,1,20953E+16,88,04-ene,15:00:00,2023
16853.55,16897,16829,16858.85,1,7392E+16,1,03142E+12,305764,4,86126E+11,8,19754E+15,89,04-ene,16:00:00,2023
16858.85,16940,16849.5,16893.24,1,86938E+16,1,10649E+12,311073,5,63247E+11,9,5163E+15,90,04-ene,17:00:00,2023
16892.98,16985.91,16872.07,16948.04,1,9597E+16,1,15751E+12,317047,5,83531E+11,9,87968E+15,91,04-ene,18:00:00,2023
16948.04,16991.87,16787.85,16842.36,3,22579E+16,1,91221E+12,423861,9,34406E+11,1,57633E+16,92,04-ene,19:00:00,2023
16842.32,16852.23,16777,16806.49,1,77165E+16,1,05339E+12,268558,5,25996E+11,8,84696E+15,93,04-ene,20:00:00,2023
16806.49,16832.73,16793.73,16826.81,7,62191E+15,4,53263E+11,156113,2,3017E+11,3,8706E+15,94,04-ene,21:00:00,2023
16827.21,16853.71,16814.93,16826.68,6,79567E+15,4,03795E+11,135342,2,05498E+11,3,45854E+15,95,04-ene,22:00:00,2023
16826.72,16869.56,16815.54,16850.36,9,84329E+15,5,84283E+11,185699,2,83618E+11,4,77809E+15,96,04-ene,23:00:00,2023
16850.36,16878.18,16827.24,16828.45,1,11642E+16,6,62311E+11,207846,3,14256E+11,5,29751E+15,97,05-ene,0:00:00,2023
16828.09,16849.99,16807.72,16832.9,9,35295E+15,5,55645E+11,187493,2,73622E+11,4,60594E+15,98,05-ene,1:00:00,2023
16833.37,16844.44,16823.3,16836.8,7,64891E+15,4,54382E+11,167224,2,30977E+11,3,88824E+15,99,05-ene,2:00:00,2023
16836.8,16838.57,16818.86,16827.71,8,48203E+15,5,04038E+11,177427,2,5028E+11,4,21183E+15,100,05-ene,3:00:00,2023
16827.71,16842.85,16821.21,16836.41,7,37236E+15,4,37991E+11,147932,2,18401E+11,3,67621E+15,101,05-ene,4:00:00,2023
16836.41,16849.37,16835.04,16844.12,7,60518E+15,4,51537E+11,148896,2,2445E+11,3,78043E+15,102,05-ene,5:00:00,2023
16844.12,16845.8,16812.56,16817.13,9,37643E+15,5,57214E+11,161826,2,75554E+11,4,63683E+15,103,05-ene,6:00:00,2023
16817.34,16824.4,16789.87,16823.64,1,13414E+16,6,74614E+11,201219,3,3406E+11,5,6162E+15,104,05-ene,7:00:00,2023
16823.05,16829.99,16792.85,16807.53,1,08399E+16,6,4475E+11,191509,3,24428E+11,5,45446E+15,105,05-ene,8:00:00,2023
16807.74,16814.23,16780.75,16807.12,1,30743E+16,7,78262E+11,225224,3,83899E+11,6,44944E+15,106,05-ene,9:00:00,2023
16807.22,16837.59,16803.49,16825.08,1,0694E+16,6,35679E+11,193796,3,34051E+11,5,61978E+15,107,05-ene,10:00:00,2023
16825.36,16839,16814.71,16833.6,9,60672E+15,5,70931E+11,166173,2,84676E+11,4,79015E+15,108,05-ene,11:00:00,2023
16833.6,16834.7,16816.68,16822.13,9,06427E+15,5,38719E+11,163786,2,57623E+11,4,33472E+15,109,05-ene,12:00:00,2023
16822.13,16832.54,16777.86,16780.25,1,66535E+16,9,90987E+11,287955,4,82642E+11,8,11093E+15,110,05-ene,13:00:00,2023
16780.79,16837,16753,16829.59,2,35125E+16,1,39991E+12,359597,7,14724E+11,1,20048E+16,111,05-ene,14:00:00,2023
16830.28,16879.82,16823.1,16842.94,2,13473E+16,1,26671E+12,334803,6,41238E+11,1,08066E+16,112,05-ene,15:00:00,2023
16842.94,16865.21,16823.22,16838.28,1,43622E+16,8,52882E+11,230792,4,13723E+11,6,96694E+15,113,05-ene,16:00:00,2023
16837.96,16846.88,16811.82,16814.48,1,11731E+16,6,63946E+11,202437,3,18349E+11,5,35735E+15,114,05-ene,17:00:00,2023
16814.18,16847.59,16800.5,16841.93,1,29936E+16,7,72001E+11,217801,3,85132E+11,6,48222E+15,115,05-ene,18:00:00,2023
16841.94,16875.5,16826.67,16863.85,1,22476E+16,7,26917E+11,207911,3,59712E+11,6,06084E+15,116,05-ene,19:00:00,2023
16864.29,16873.52,16846.63,16859.02,1,00805E+16,5,97934E+11,190537,2,84845E+11,4,80229E+15,117,05-ene,20:00:00,2023
16859.02,16864.84,16834.17,16848.51,9,60476E+15,5,70052E+11,171266,2,86635E+11,4,82952E+15,118,05-ene,21:00:00,2023
16848.51,16857.96,16832.34,16837.85,6,0079E+15,3,56607E+11,115015,1,66906E+11,2,81196E+15,119,05-ene,22:00:00,2023
16838.09,16847.88,16818.91,16831.85,1,15025E+16,6,8334E+11,183549,3,35772E+11,5,65198E+15,120,05-ene,23:00:00,2023
16831.85,16872.57,16825.85,16859.78,1,05819E+16,6,28098E+11,187117,3,2504E+11,5,47628E+15,121,06-ene,0:00:00,2023
16859.44,16863.16,16820.18,16827.8,8,16425E+15,4,8457E+11,147724,2,2443E+11,3,78142E+15,122,06-ene,1:00:00,2023
16827.45,16839.79,16802.01,16837.06,1,17786E+16,7,00068E+11,185613,3,43149E+11,5,77362E+15,123,06-ene,2:00:00,2023
16836.65,16842.03,16826.46,16833.56,8,02904E+15,4,76921E+11,143197,2,36384E+11,3,97957E+15,124,06-ene,3:00:00,2023
16833.56,16837.87,16805.31,16822.99,1,04903E+16,6,2364E+11,169524,2,94482E+11,4,95353E+15,125,06-ene,4:00:00,2023
16823.24,16823.63,16792.12,16810.18,1,04738E+16,6,23044E+11,162086,3,05861E+11,5,1419E+15,126,06-ene,5:00:00,2023
16809.74,16816.45,16779.96,16786.86,1,09693E+16,6,52923E+11,175249,3,13812E+11,5,27219E+15,127,06-ene,6:00:00,2023
16786.6,16802.87,16780.15,16794.06,9,67757E+15,5,76345E+11,160778,3,08059E+11,5,17273E+15,128,06-ene,7:00:00,2023
16794.33,16812.22,16791.47,16802.11,9,20002E+15,5,47514E+11,164303,2,76141E+11,4,6401E+15,129,06-ene,8:00:00,2023
16802.11,16802.27,16762.5,16787.1,1,27242E+16,7,58199E+11,202502,3,79062E+11,6,36146E+15,130,06-ene,9:00:00,2023
16787.1,16802.98,16760,16767.06,1,0522E+16,6,26818E+11,174864,3,04686E+11,5,1146E+15,131,06-ene,10:00:00,2023
16767.15,16772.78,16709.88,16738.22,1,78344E+16,1,06513E+12,277872,4,95707E+11,8,30013E+15,132,06-ene,11:00:00,2023
16738.74,16749,16717.66,16731.02,1,20388E+16,7,19429E+11,209959,3,61599E+11,6,05098E+15,133,06-ene,12:00:00,2023
16730.65,16817,16679,16774.19,3,15027E+16,1,88044E+12,438616,9,4176E+11,1,57789E+16,134,06-ene,13:00:00,2023
16774.19,16791.49,16720,16748.82,1,90366E+16,1,13611E+12,310117,5,6251E+11,9,42564E+15,135,06-ene,14:00:00,2023
16748.82,16849,16748.26,16840.82,2,55786E+16,1,52251E+12,358955,7,8534E+11,1,3194E+16,136,06-ene,15:00:00,2023
16840.1,16854,16805.04,16827.21,1,92005E+16,1,14118E+12,267356,5,67676E+11,9,55156E+15,137,06-ene,16:00:00,2023
16827.21,16845.78,16811.63,16821.27,1,35944E+16,8,08032E+11,216114,4,04437E+11,6,80434E+15,138,06-ene,17:00:00,2023
16821.58,16864.15,16821.12,16850.45,1,53912E+16,9,13565E+11,243486,4,68042E+11,7,88529E+15,139,06-ene,18:00:00,2023
16850.64,16965.41,16845,16939.91,2,39063E+16,1,41439E+12,304826,7,21943E+11,1,22023E+16,140,06-ene,19:00:00,2023
16940.41,17041,16886.21,16897.48,2,70623E+16,1,5953E+12,344908,8,03159E+11,1,36259E+16,141,06-ene,20:00:00,2023
16897.96,16952.7,16889.27,16931.27,1,25524E+16,7,41798E+11,200345,3,58394E+11,6,0645E+15,142,06-ene,21:00:00,2023
16931.27,16967.41,16930.68,16958.35,8,87279E+15,5,23495E+11,156745,2,65085E+11,4,493E+15,143,06-ene,22:00:00,2023
16958.35,16980,16942.1,16950.65,9,84859E+15,5,80608E+11,186405,2,85263E+11,4,83889E+15,144,06-ene,23:00:00,2023
16950.31,16979.38,16930.46,16978.18,9,26774E+15,5,46729E+11,165719,2,69866E+11,4,57475E+15,145,07-ene,0:00:00,2023
16978.15,16981.91,16944.15,16950.02,7,23843E+15,4,26767E+11,144217,2,04193E+11,3,46342E+15,146,07-ene,1:00:00,2023
16950.02,16956.11,16936.26,16944.24,7,10326E+15,4,19136E+11,138178,2,03391E+11,3,447E+15,147,07-ene,2:00:00,2023
16943.93,16958.06,16936.58,16952.46,6,80794E+15,4,01669E+11,131567,1,96167E+11,3,32492E+15,148,07-ene,3:00:00,2023
16952.73,16954.45,16936.04,16938.27,6,40178E+15,3,77801E+11,127919,1,79178E+11,3,03617E+15,149,07-ene,4:00:00,2023
16937.85,16942.06,16932.37,16934.28,6,26332E+15,3,69785E+11,118636,1,85061E+11,3,13453E+15,150,07-ene,5:00:00,2023
16934.02,16936.89,16922.14,16933.29,7,13194E+15,4,21249E+11,133030,2,15369E+11,3,64632E+15,151,07-ene,6:00:00,2023
16933.56,16948.78,16931.94,16948.09,6,42444E+15,3,79208E+11,123718,1,95881E+11,3,31859E+15,152,07-ene,7:00:00,2023
16948.18,16954.95,16926.99,16929.76,8,32883E+15,4,91748E+11,139957,2,34949E+11,3,97943E+15,153,07-ene,8:00:00,2023
16929.58,16933.95,16921.44,16928.51,7,35204E+15,4,3431E+11,135203,2,15338E+11,3,64532E+15,154,07-ene,9:00:00,2023
16928.78,16930.56,16912.18,16922.51,8,00622E+15,4,73107E+11,146417,2,33957E+11,3,95921E+15,155,07-ene,10:00:00,2023
16922.51,16925.9,16908.07,16918.3,8,36644E+15,4,94508E+11,152654,2,46828E+11,4,17607E+15,156,07-ene,11:00:00,2023
16918.3,16920.07,16908,16916.14,9,41395E+15,5,5656E+11,153341,2,7799E+11,4,70213E+15,157,07-ene,12:00:00,2023
16916.14,16936.58,16914.14,16919.34,9,31452E+15,5,50313E+11,150682,2,74081E+11,4,63909E+15,158,07-ene,13:00:00,2023
16919.34,16947.7,16908.6,16937.92,9,70752E+15,5,73538E+11,168584,2,80446E+11,4,74677E+15,159,07-ene,14:00:00,2023
16937.63,16947.64,16934.35,16940.42,6,5151E+15,3,84599E+11,126974,1,8969E+11,3,21337E+15,160,07-ene,15:00:00,2023
16940.6,16940.61,16916,16922.79,8,67486E+15,5,12497E+11,154234,2,48331E+11,4,20341E+15,161,07-ene,16:00:00,2023
16922.79,16935.87,16918.85,16928.85,6,9507E+15,4,10624E+11,134658,2,04828E+11,3,4672E+15,162,07-ene,17:00:00,2023
16928.85,16940,16928.22,16938.12,5,65992E+15,3,34211E+11,105360,1,67312E+11,2,83346E+15,163,07-ene,18:00:00,2023
16938.12,16946.13,16935.23,16944.05,5,93015E+15,3,50068E+11,111451,1,73463E+11,2,93849E+15,164,07-ene,19:00:00,2023
16944.05,16951.92,16937.04,16945.77,7,29866E+15,4,30779E+11,129284,2,13206E+11,3,61238E+15,165,07-ene,20:00:00,2023
16945.44,16950.25,16937,16939.31,6,64991E+15,3,92498E+11,115045,1,9473E+11,3,29927E+15,166,07-ene,21:00:00,2023
16939.06,16941.69,16929.46,16936.31,6,10717E+15,3,60579E+11,114048,1,73377E+11,2,93654E+15,167,07-ene,22:00:00,2023
16936.31,16948.04,16931.05,16943.57,6,10534E+15,3,60376E+11,106285,1,8485E+11,3,1317E+15,168,07-ene,23:00:00,2023
16943.83,16955,16911,16926.66,1,0358E+16,6,11702E+11,170975,2,83791E+11,4,80551E+15,169,08-ene,0:00:00,2023
16926.66,16936,16915.25,16929.82,7,43627E+15,4,39292E+11,135402,2,14618E+11,3,63308E+15,170,08-ene,1:00:00,2023
16929.82,16934,16919.07,16931.18,5,73731E+15,3,38935E+11,111041,1,65814E+11,2,80686E+15,171,08-ene,2:00:00,2023
16931.46,16944.62,16926.17,16944.02,7,44485E+15,4,3965E+11,132529,2,30194E+11,3,89801E+15,172,08-ene,3:00:00,2023
16944.02,16944.99,16934.4,16934.75,4,95377E+15,2,92464E+11,99562,1,41647E+11,2,39924E+15,173,08-ene,4:00:00,2023
16934.95,16944.21,16933.54,16943.73,5,73604E+15,3,38628E+11,110277,1,73252E+11,2,93474E+15,174,08-ene,5:00:00,2023
16943.73,16951.97,16933.26,16950.92,6,947E+15,4,10079E+11,113242,2,01375E+11,3,41149E+15,175,08-ene,6:00:00,2023
16950.92,16957.12,16943.16,16953.77,7,21369E+15,4,2559E+11,119484,2,01583E+11,3,41683E+15,176,08-ene,7:00:00,2023
16953.77,16956.01,16940.01,16946.07,8,21432E+15,4,84658E+11,133468,2,26357E+11,3,83649E+15,177,08-ene,8:00:00,2023
16945.91,16967.67,16925.05,16935.6,1,20492E+16,7,11082E+11,187244,3,48584E+11,5,90656E+15,178,08-ene,9:00:00,2023
16935.6,16940,16933.14,16936.41,6,66888E+15,3,9376E+11,139588,1,92893E+11,3,26694E+15,179,08-ene,10:00:00,2023
16936.41,16954,16926.3,16927.42,7,68851E+15,4,53941E+11,141431,2,24604E+11,3,80437E+15,180,08-ene,11:00:00,2023
16927.42,16932.51,16921.4,16923.75,7,14006E+15,4,2182E+11,160358,2,06703E+11,3,49885E+15,181,08-ene,12:00:00,2023
16924.01,16938.49,16920.37,16933.03,6,91726E+15,4,08581E+11,157834,2,14374E+11,3,62936E+15,182,08-ene,13:00:00,2023
16933.32,16954.3,16931.25,16952.44,9,43706E+15,5,57029E+11,179548,2,78174E+11,4,71282E+15,183,08-ene,14:00:00,2023
16952.44,17019.79,16938,17000.43,1,56318E+16,9,21224E+11,243106,4,88882E+11,8,29621E+15,184,08-ene,15:00:00,2023
17000.43,17022.08,16916.1,16936.87,1,80034E+16,1,06183E+12,299175,4,95474E+11,8,40094E+15,185,08-ene,16:00:00,2023
16936.87,16952.03,16920.3,16928.5,9,03535E+15,5,33505E+11,184497,2,5696E+11,4,35195E+15,186,08-ene,17:00:00,2023
16928.89,16936.49,16919.94,16929.84,6,60608E+15,3,90222E+11,147799,1,91645E+11,3,2444E+15,187,08-ene,18:00:00,2023
16930.03,16939.45,16923.84,16927.25,6,26803E+15,3,70208E+11,134107,1,80776E+11,3,06079E+15,188,08-ene,19:00:00,2023
16927.25,16982.43,16924.41,16966.67,1,48325E+16,8,74781E+11,243139,4,38155E+11,7,42918E+15,189,08-ene,20:00:00,2023
16966.95,16988.02,16945.5,16957.46,1,02182E+16,6,02189E+11,193009,2,99224E+11,5,07746E+15,190,08-ene,21:00:00,2023
16957.28,16976.53,16952.67,16963.14,7,79309E+15,4,5938E+11,149717,2,30268E+11,3,90636E+15,191,08-ene,22:00:00,2023
16963.27,17176.99,16962.95,17127.83,2,68618E+16,1,57504E+12,349560,8,34714E+11,1,42363E+16,192,08-ene,23:00:00,2023
17127.83,17199,17104.66,17184.51,2,85696E+16,1,66635E+12,386178,8,30278E+11,1,42359E+16,193,09-ene,0:00:00,2023
17185.28,17230,17145.52,17175.02,1,93128E+16,1,12434E+12,306253,5,66657E+11,9,73385E+15,194,09-ene,1:00:00,2023
17175.02,17252.6,17161.7,17191.47,2,52365E+16,1,46648E+12,358503,7,56641E+11,1,30215E+16,195,09-ene,2:00:00,2023
17191.47,17217.34,17176.72,17197,1,41472E+16,8,22747E+11,200838,4,09337E+11,7,03871E+15,196,09-ene,3:00:00,2023
17197,17253.19,17194.32,17226.49,1,89565E+16,1,10071E+12,242427,5,59027E+11,9,62792E+15,197,09-ene,4:00:00,2023
